transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,date_clean,amount_clean,is_refund,category_clean,location_clean,is_outlier
T11787,U024,8/26/2021,Expense,FOOD,5311,Bank Transfr,BANGALORE,2021-08-26,5311.0,False,Food,Bangalore,False
T3021,U111,9/25/2021,Expense,food,$585 ,UPi,DELHI,2021-09-25,585.0,False,Food,Delhi,False
T1202,U072,3/12/2022,Expense,Travl,7892,Bank Transfr,hyderabad,2022-03-12,7892.0,False,Travel,Hyderabad,False
T9251,U044,7/16/2021,Expense,Utilties,6241,UPI,hyderabad,2021-07-16,6241.0,False,Utilities,Hyderabad,False
T1954,U008,10/2/2023,Expense,Rent,15177,bank transfer,DELHI,2023-10-02,15177.0,False,Rent,Delhi,False
T0811,U142,10/24/2021,Expense,Education,8562,,DELHI,2021-10-24,8562.0,False,Education,Delhi,False
T3710,U143,7/7/2022,Expense,food,₹6363,csh,chennai,2022-07-07,6363.0,False,Food,Chennai,False
T5196,U026,1/2/2022,Expense,Rentt,₹21341,upi,JAI,2022-01-02,21341.0,False,Rent,Jaipur,True
T7859,U098,8/24/2021,Income,Freelance,17069,CARD,jaipur,2021-08-24,17069.0,False,Freelance,Jaipur,False
T10812,U107,17-10-24,Income,Others,Rs.64313,cash,PUN,2024-10-17,64313.0,False,Others,Pune,True
T7944,U022,7/22/2024,Income,Investment,Rs.57757,,chennai,2024-07-22,57757.0,False,Investment,Chennai,True
T10762,U059,17-01-21,Expense,Travl,7225,csh,,2021-01-17,7225.0,False,Travel,Bangalore,False
T12672,U022,12/23/2024,Expense,,2524,Csh,DEL,2024-12-23,2524.0,False,Uncategorized,Delhi,False
T3831,U147,11/4/2023,Expense,Others,2086,cash,bangalore,2023-11-04,2086.0,False,Others,Bangalore,False
T9612,U063,4/1/2024,Expense,Health,6455,Csh,BAN,2024-04-01,6455.0,False,Health,Bangalore,False
T9015,U049,14-02-21,Expense,Savings,₹6269,Cash,kolkata,2021-02-14,6269.0,False,Savings,Kolkata,False
T1521,U001,7/12/2023,Expense,,882,UPi,Delhi,2023-07-12,882.0,False,Uncategorized,Delhi,False
T6283,U106,6/19/2021,Expense,Utilties,507,Bank_Transfer,ahmedabad,2021-06-19,507.0,False,Utilities,Ahmedabad,False
T11247,U037,11/27/2023,Expense,Entertainment,$998 ,CARD,bangalore,2023-11-27,998.0,False,Entertainment,Bangalore,False
T9151,U146,18-09-23,Expense,Fod,8437,Card,JAIPUR,2023-09-18,8437.0,False,Food,Jaipur,False
T0049,U033,4/23/2024,Expense,Rent,-500,Card,Kolkata,2024-04-23,500.0,True,Rent,Kolkata,False
T9551,U112,21-08-2022,Expense,Foods,4023,upi,CHENNAI,2022-08-21,4023.0,False,Food,Chennai,False
T7678,U002,6/25/2022,Expense,Entrtnmnt,775,CARD,Pune,2022-06-25,775.0,False,Entertainment,Pune,False
T5775,U116,7/25/2024,Expense,RENT,1130,card,BANGALORE,2024-07-25,1130.0,False,Rent,Bangalore,False
T10045,U002,12/5/2022,Expense,Food,₹3573,Bank Transfr,BAN,2022-12-05,3573.0,False,Food,Bangalore,False
T4513,U087,5/22/2021,Expense,food,4040,BankTransfer,,2021-05-22,4040.0,False,Food,Kolkata,False
T2994,U136,5/12/2021,Expense,rent,228,Card,pune,2021-05-12,228.0,False,Rent,Pune,False
T10592,U042,11/12/2023,Expense,Travl,4746,card,kolkata,2023-11-12,4746.0,False,Travel,Kolkata,False
T4767,U007,2/25/2021,Expense,Traval,6664,,Lucknow,2021-02-25,6664.0,False,Travel,Lucknow,False
T2088,U099,9/23/2022,Expense,TRAVEL,3790,bank transfer,BANGALORE,2022-09-23,3790.0,False,Travel,Bangalore,False
T4707,U043,4/16/2024,Expense,rent,₹6444,cash,pune,2024-04-16,6444.0,False,Rent,Pune,False
T6101,U075,8/15/2023,Expense,Utility,₹1376,csh,MUM,2023-08-15,1376.0,False,Utilities,Mumbai,False
T1204,U110,9/10/2021,Expense,Utility,9267,,MUM,2021-09-10,9267.0,False,Utilities,Mumbai,False
T12023,U096,11/25/2023,Expense,Travel,104,UPi,PUNE,2023-11-25,104.0,False,Travel,Pune,False
T13182,U123,12/2/2023,Expense,others,6696,Bank_Transfer,,2023-12-02,6696.0,False,Others,Pune,False
T9351,U035,1/18/2022,Expense,Entrtnmnt,2743,Crd,JAI,2022-01-18,2743.0,False,Entertainment,Jaipur,False
T6097,U114,6/12/2024,Expense,Utility,798,Csh,AHM,2024-06-12,798.0,False,Utilities,Ahmedabad,False
T0413,U075,12/9/2021,Income,Bonus,56061,UPI,JAIPUR,2021-12-09,56061.0,False,Bonus,Jaipur,True
T12724,U048,5/16/2021,Expense,utilities,8995,CRD,,2021-05-16,8995.0,False,Utilities,Kolkata,False
T3824,U034,23-02-21,Expense,Fod,663,upi,KOLKATA,2021-02-23,663.0,False,Food,Kolkata,False
T2439,U014,1/8/2021,Income,Others,18087,Csh,PUNE,2021-01-08,18087.0,False,Others,Pune,False
T0492,U028,9/16/2021,Expense,Utilties,5705,,KOLKATA,2021-09-16,5705.0,False,Utilities,Kolkata,False
T5508,U129,3/13/2021,Expense,rent,1042,Cash,,2021-03-13,1042.0,False,Rent,Hyderabad,False
T11441,U122,7/1/2023,Expense,Traval,9244,BankTransfer,chennai,2023-07-01,9244.0,False,Travel,Chennai,False
T5213,U031,31-03-21,Expense,Foods,4266,Upi,pune,2021-03-31,4266.0,False,Food,Pune,False
T2045,U072,10/10/2023,Expense,rent,9658,BankTransfer,AHMEDABAD,2023-10-10,9658.0,False,Rent,Ahmedabad,False
T1781,U088,6/15/2022,Expense,Rnt,4193,CASH,HYDERABAD,2022-06-15,4193.0,False,Rent,Hyderabad,False
T0667,U018,8/10/2022,Expense,Foodd,2270,cash,Ahmedabad,2022-08-10,2270.0,False,Food,Ahmedabad,False
T3800,U004,5/22/2022,Expense,TRAVEL,3433,Cash,BAN,2022-05-22,3433.0,False,Travel,Bangalore,False
T11244,U123,2/6/2023,Expense,Entertain,289,cash,Delhi,2023-02-06,289.0,False,Entertainment,Delhi,False
T8797,U043,5/26/2024,Income,Investment,21687,Bank Transfer,bangalore,2024-05-26,21687.0,False,Investment,Bangalore,True
T5181,U132,20-04-23,Expense,Travl,7575,card,BAN,2023-04-20,7575.0,False,Travel,Bangalore,False
T13140,U130,12/13/2024,Income,Bonus,28477,Upi,,2024-12-13,28477.0,False,Bonus,Bangalore,True
T12683,U145,5/3/2024,Expense,Saving,8642,CASH,mumbai,2024-05-03,8642.0,False,Savings,Mumbai,False
T3713,U015,6/11/2022,Expense,health,7353,Upi,MUMBAI,2022-06-11,7353.0,False,Health,Mumbai,False
T4865,U070,10/12/2021,Expense,Utilities,8693,Bank Transfr,Ahmedabad,2021-10-12,8693.0,False,Utilities,Ahmedabad,False
T1077,U092,1/4/2022,Expense,FOOD,4213,Csh,PUNE,2022-01-04,4213.0,False,Food,Pune,False
T4435,U053,5/8/2021,Expense,Travel,$624 ,BankTransfer,LUC,2021-05-08,624.0,False,Travel,Lucknow,False
T11199,U143,1/19/2022,Expense,utilities,4674,upi,Bangalore,2022-01-19,4674.0,False,Utilities,Bangalore,False
T2970,U092,11/13/2023,Expense,entertainment,6552,Bank Transfer,,2023-11-13,6552.0,False,Entertainment,Kolkata,False
T11084,U035,15-10-2022,Expense,Utilities,5770,Crd,ahmedabad,2022-10-15,5770.0,False,Utilities,Ahmedabad,False
T11054,U047,1/24/2022,Expense,Foods,3200,Card,chennai,2022-01-24,3200.0,False,Food,Chennai,False
T2776,U031,10/10/2023,Expense,Educaton,9385,CARD,hyderabad,2023-10-10,9385.0,False,Education,Hyderabad,False
T10184,U127,19-07-21,Expense,Rnt,₹211,card,Hyderabad,2021-07-19,211.0,False,Rent,Hyderabad,False
T4184,U113,8/30/2022,Expense,RENT,5770,card,Kolkata,2022-08-30,5770.0,False,Rent,Kolkata,False
T3565,U060,5/8/2022,Expense,Fod,7139,Card,AHMEDABAD,2022-05-08,7139.0,False,Food,Ahmedabad,False
T3711,U077,2/5/2023,Expense,Utility,7738,,chennai,2023-02-05,7738.0,False,Utilities,Chennai,False
T2827,U082,26-04-2024,Income,Freelance,30076,Card,,2024-04-26,30076.0,False,Freelance,Lucknow,True
T9649,U018,2/21/2022,Expense,Travl,7881,UPI,KOLKATA,2022-02-21,7881.0,False,Travel,Kolkata,False
T9481,U147,17-09-2022,Expense,Travl,3711,Cash,HYD,2022-09-17,3711.0,False,Travel,Hyderabad,False
T5215,U006,5/3/2024,Income,Others,50616,card,,2024-05-03,50616.0,False,Others,Bangalore,True
T10647,U084,24-08-2022,Expense,Food,₹3162,CARD,KOL,2022-08-24,3162.0,False,Food,Kolkata,False
T7297,U016,11/5/2022,Expense,Savings,4621,UPi,BANGALORE,2022-11-05,4621.0,False,Savings,Bangalore,False
T6186,U041,6/8/2021,Expense,Rnt,₹2012,CASH,HYDERABAD,2021-06-08,2012.0,False,Rent,Hyderabad,False
T8675,U046,4/5/2023,Expense,rent,₹8240,BankTransfer,LUC,2023-04-05,8240.0,False,Rent,Lucknow,False
T5846,U017,11/21/2022,Expense,Traval,1897,bank transfer,Bangalore,2022-11-21,1897.0,False,Travel,Bangalore,False
T6149,U043,5/20/2023,Expense,Rentt,23748,upi,hyderabad,2023-05-20,23748.0,False,Rent,Hyderabad,True
T11687,U041,11/30/2023,Expense,Entrtnmnt,4620,Cash,DEL,2023-11-30,4620.0,False,Entertainment,Delhi,False
T7414,U021,25-04-2024,Expense,HEALTH,₹4578,cash,hyderabad,2024-04-25,4578.0,False,Health,Hyderabad,False
T2758,U085,7/19/2021,Expense,Food,1255,card,JAIPUR,2021-07-19,1255.0,False,Food,Jaipur,False
T10879,U080,10/16/2021,Expense,Rentt,₹24421,CASH,MUMBAI,2021-10-16,24421.0,False,Rent,Mumbai,True
T11896,U073,5/16/2021,Expense,travel,9704 INR,cash,mumbai,2021-05-16,9704.0,False,Travel,Mumbai,False
T0879,U045,5/8/2021,Expense,rent,216,Cash,PUNE,2021-05-08,216.0,False,Rent,Pune,False
T6631,U052,10/5/2022,Expense,Education,995,UPi,bangalore,2022-10-05,995.0,False,Education,Bangalore,False
T7359,U069,2/23/2022,Expense,health,5085,Upi,Ahmedabad,2022-02-23,5085.0,False,Health,Ahmedabad,False
T7906,U128,4/7/2024,Expense,Foodd,553,UPi,Hyderabad,2024-04-07,553.0,False,Food,Hyderabad,False
T0377,U073,6/24/2022,Expense,food,2803,Crd,Ahmedabad,2022-06-24,2803.0,False,Food,Ahmedabad,False
T9137,U022,1/11/2023,Expense,Education,5269,bank transfer,KOL,2023-01-11,5269.0,False,Education,Kolkata,False
T3876,U017,19-09-23,Income,Freelance,27272,UPi,DELHI,2023-09-19,27272.0,False,Freelance,Delhi,True
T2891,U019,9/15/2022,Expense,Helth,7259,Bank Transfr,PUNE,2022-09-15,7259.0,False,Health,Pune,False
T12866,U032,7/30/2023,Income,Others,19148,CASH,Delhi,2023-07-30,19148.0,False,Others,Delhi,False
T13622,U143,8/12/2023,Expense,education,7208,csh,MUM,2023-08-12,7208.0,False,Education,Mumbai,False
T5150,U052,15-07-24,Expense,Traval,7467,cash,Jaipur,2024-07-15,7467.0,False,Travel,Jaipur,False
T2581,U006,8/13/2024,Expense,,₹3791,Upi,Pune,2024-08-13,3791.0,False,Uncategorized,Pune,False
T9420,U129,12/3/2024,Expense,Food,2641,Bank_Transfer,BAN,2024-12-03,2641.0,False,Food,Bangalore,False
T11977,U138,3/14/2021,Income,Others,47508,Card,,2021-03-14,47508.0,False,Others,Delhi,True
T10860,U105,4/1/2022,Income,Salary,66432,Bank Transfr,Pune,2022-04-01,66432.0,False,Salary,Pune,True
T4274,U070,22-11-22,Expense,RENT,₹6273,bank transfer,PUNE,2022-11-22,6273.0,False,Rent,Pune,False
T5087,U004,10/13/2022,Expense,Traval,1547,bank transfer,lucknow,2022-10-13,1547.0,False,Travel,Lucknow,False
T12258,U123,4/14/2023,Income,Salary,36012,CASH,mumbai,2023-04-14,36012.0,False,Salary,Mumbai,True
T0119,U057,2/3/2021,Income,Others,40149,Bank_Transfer,hyderabad,2021-02-03,40149.0,False,Others,Hyderabad,True
T7061,U146,2/9/2023,Expense,Travl,8082,Upi,PUN,2023-02-09,8082.0,False,Travel,Pune,False
T5238,U139,4/6/2022,Income,Others,45615,upi,KOLKATA,2022-04-06,45615.0,False,Others,Kolkata,True
T7502,U095,5/7/2021,Expense,Traval,7539,UPI,MUMBAI,2021-05-07,7539.0,False,Travel,Mumbai,False
T10915,U112,24-01-23,Expense,Helth,₹4696,CARD,BANGALORE,2023-01-24,4696.0,False,Health,Bangalore,False
T0618,U065,28-04-2021,Expense,utilities,7546,Cash,LUC,2021-04-28,7546.0,False,Utilities,Lucknow,False
T9426,U024,1/8/2024,Expense,Travl,8200 INR,Upi,chennai,2024-01-08,8200.0,False,Travel,Chennai,False
T9221,U034,12/5/2023,Income,Bonus,53078,UPI,chennai,2023-12-05,53078.0,False,Bonus,Chennai,True
T8115,U037,6/8/2024,Expense,Foodd,3840,,JAI,2024-06-08,3840.0,False,Food,Jaipur,False
T8399,U045,3/8/2022,Income,Others,78783,CRD,JAI,2022-03-08,78783.0,False,Others,Jaipur,True
T10428,U139,11/7/2024,Expense,Educaton,1120,upi,JAIPUR,2024-11-07,1120.0,False,Education,Jaipur,False
T12933,U126,25-07-2024,Expense,Food,4587,UPi,,2024-07-25,4587.0,False,Food,Delhi,False
T4501,U130,11/28/2024,Expense,Utilities,9750,Upi,delhi,2024-11-28,9750.0,False,Utilities,Delhi,False
T10341,U068,3/25/2023,Expense,Education,4986,upi,LUCKNOW,2023-03-25,4986.0,False,Education,Lucknow,False
T8393,U061,2/9/2021,Expense,Utlities,9229,upi,MUMBAI,2021-02-09,9229.0,False,Utilities,Mumbai,False
T1574,U043,3/27/2024,Income,Others,28003,Bank Transfer,PUNE,2024-03-27,28003.0,False,Others,Pune,True
T7864,U132,8/15/2023,Expense,Entertainment,2599,Crd,,2023-08-15,2599.0,False,Entertainment,Bangalore,False
T8958,U051,4/4/2021,Expense,Entrtnmnt,9677,Crd,Lucknow,2021-04-04,9677.0,False,Entertainment,Lucknow,False
T6042,U129,7/5/2022,Expense,Food,4120,UPi,PUNE,2022-07-05,4120.0,False,Food,Pune,False
T5915,U019,20-02-2023,Income,Others,51440,Bank_Transfer,DELHI,2023-02-20,51440.0,False,Others,Delhi,True
T7365,U018,9/12/2021,Expense,Traval,2660,Upi,Hyderabad,2021-09-12,2660.0,False,Travel,Hyderabad,False
T8129,U103,5/18/2021,Expense,Rentt,36576,Crd,PUNE,2021-05-18,36576.0,False,Rent,Pune,True
T9213,U111,22-03-21,Expense,Travel,6829,upi,CHE,2021-03-22,6829.0,False,Travel,Chennai,False
T2951,U053,1/21/2024,Income,Salary,Rs.20053,CARD,JAI,2024-01-21,20053.0,False,Salary,Jaipur,True
T6639,U081,3/6/2024,Expense,Entertainment,722 INR,Upi,Chennai,2024-03-06,722.0,False,Entertainment,Chennai,False
T6783,U049,8/24/2021,Income,Investment,69778,Bank Transfer,pune,2021-08-24,69778.0,False,Investment,Pune,True
T10393,U137,8/14/2022,Expense,Fod,1350,card,HYDERABAD,2022-08-14,1350.0,False,Food,Hyderabad,False
T12291,U146,1/2/2024,Income,Salary,213867,CASH,bangalore,2024-01-02,213867.0,False,Salary,Bangalore,True
T1297,U148,27-06-21,Expense,Food,657,Card,pune,2021-06-27,657.0,False,Food,Pune,False
T5296,U072,11/18/2021,Expense,Travel,8578,UPI,lucknow,2021-11-18,8578.0,False,Travel,Lucknow,False
T7263,U132,13-06-24,Income,Bonus,75604,Bank_Transfer,DELHI,2024-06-13,75604.0,False,Bonus,Delhi,True
T1381,U025,22-03-22,Expense,,7805,csh,KOL,2022-03-22,7805.0,False,Uncategorized,Kolkata,False
T13390,U143,12/4/2021,Expense,food,145,card,pune,2021-12-04,145.0,False,Food,Pune,False
T6828,U132,3/11/2024,Expense,Rnt,0,,Chennai,2024-03-11,0.0,False,Rent,Chennai,False
T6530,U022,4/3/2021,Expense,education,8923,Bank Transfr,JAI,2021-04-03,8923.0,False,Education,Jaipur,False
T5276,U103,12/10/2024,Expense,Food,1035,Bank Transfer,Ahmedabad,2024-12-10,1035.0,False,Food,Ahmedabad,False
T9945,U066,7/29/2024,Expense,TRAVEL,1396,card,chennai,2024-07-29,1396.0,False,Travel,Chennai,False
T7477,U129,12/8/2021,Income,Salary,43834,CASH,kolkata,2021-12-08,43834.0,False,Salary,Kolkata,True
T6996,U039,3/24/2024,Expense,Foodd,4026,Bank Transfer,kolkata,2024-03-24,4026.0,False,Food,Kolkata,False
T1543,U014,12/31/2022,Expense,,6492,CARD,mumbai,2022-12-31,6492.0,False,Uncategorized,Mumbai,False
T5642,U118,1/23/2023,Expense,Foodd,824,CARD,LUC,2023-01-23,824.0,False,Food,Lucknow,False
T9930,U060,10/27/2023,Expense,Rnt,5175,Bank_Transfer,bangalore,2023-10-27,5175.0,False,Rent,Bangalore,False
T2262,U020,3/19/2021,Expense,Entertain,4398,BankTransfer,AHMEDABAD,2021-03-19,4398.0,False,Entertainment,Ahmedabad,False
T6737,U107,2/27/2022,Income,Salary,245156,,pune,2022-02-27,245156.0,False,Salary,Pune,True
T3258,U096,3/6/2021,Expense,rent,6051,Upi,BANGALORE,2021-03-06,6051.0,False,Rent,Bangalore,False
T4031,U005,1/11/2023,Expense,Utilities,2301,Bank Transfer,ahmedabad,2023-01-11,2301.0,False,Utilities,Ahmedabad,False
T2219,U012,2/18/2021,Income,Freelance,40590,card,Chennai,2021-02-18,40590.0,False,Freelance,Chennai,True
T12007,U038,9/8/2023,Expense,rent,6961,cash,HYDERABAD,2023-09-08,6961.0,False,Rent,Hyderabad,False
T11958,U149,4/28/2023,Expense,Food,4252,CASH,PUN,2023-04-28,4252.0,False,Food,Pune,False
T9147,U041,13-08-23,Expense,food,Rs.5783,cash,Mumbai,2023-08-13,5783.0,False,Food,Mumbai,False
T5612,U009,6/9/2021,Expense,Rent,40318,Upi,LUC,2021-06-09,40318.0,False,Rent,Lucknow,True
T5569,U109,9/6/2021,Expense,travel,2226,Cash,,2021-09-06,2226.0,False,Travel,Hyderabad,False
T6028,U009,9/11/2024,Expense,Fod,6252,Bank Transfr,BAN,2024-09-11,6252.0,False,Food,Bangalore,False
T8355,U071,4/29/2022,Expense,Rent,42162,Bank Transfer,LUC,2022-04-29,42162.0,False,Rent,Lucknow,True
T2001,U078,11/5/2022,Expense,Foods,3844,csh,ahmedabad,2022-11-05,3844.0,False,Food,Ahmedabad,False
T0507,U073,6/14/2024,Expense,Health,2575,Bank Transfr,KOL,2024-06-14,2575.0,False,Health,Kolkata,False
T3195,U040,3/14/2021,Expense,Entertainment,2323,Bank Transfer,AHM,2021-03-14,2323.0,False,Entertainment,Ahmedabad,False
T13539,U059,3/24/2021,Expense,Utilties,₹5223,Csh,KOLKATA,2021-03-24,5223.0,False,Utilities,Kolkata,False
T2676,U108,4/6/2022,Expense,Foods,₹4856,UPI,pune,2022-04-06,4856.0,False,Food,Pune,False
T10984,U111,3/7/2021,Expense,food,6809,UPI,PUNE,2021-03-07,6809.0,False,Food,Pune,False
T8407,U020,10/11/2024,Expense,Fod,3368 INR,Bank Transfr,BANGALORE,2024-10-11,3368.0,False,Food,Bangalore,False
T10027,U056,3/31/2021,Expense,Foods,721,CARD,BAN,2021-03-31,721.0,False,Food,Bangalore,False
T7122,U075,3/10/2021,Income,Bonus,₹65623,cash,HYD,2021-03-10,65623.0,False,Bonus,Hyderabad,True
T1960,U058,12/29/2024,Income,Salary,65957,CARD,mumbai,2024-12-29,65957.0,False,Salary,Mumbai,True
T5531,U144,8/11/2022,Expense,FOOD,9343,UPi,DELHI,2022-08-11,9343.0,False,Food,Delhi,False
T10223,U039,21-04-21,Expense,OTHERS,5887,cash,KOL,2021-04-21,5887.0,False,Others,Kolkata,False
T3506,U072,3/21/2022,Expense,Travel,8063,card,bangalore,2022-03-21,8063.0,False,Travel,Bangalore,False
T1755,U081,16-01-21,Expense,Foods,4554,,Delhi,2021-01-16,4554.0,False,Food,Delhi,False
T9246,U082,10/24/2024,Expense,Foodd,2023,Bank Transfer,Kolkata,2024-10-24,2023.0,False,Food,Kolkata,False
T12979,U072,4/23/2024,Expense,food,3919,Crd,ahmedabad,2024-04-23,3919.0,False,Food,Ahmedabad,False
T5706,U059,5/3/2022,Income,Freelance,22324,Cash,PUNE,2022-05-03,22324.0,False,Freelance,Pune,True
T0196,U025,4/4/2021,Expense,food,7271,Upi,pune,2021-04-04,7271.0,False,Food,Pune,False
T6958,U140,4/23/2024,Expense,Education,6436,csh,ahmedabad,2024-04-23,6436.0,False,Education,Ahmedabad,False
T13580,U018,8/1/2023,Expense,rent,7751,bank transfer,Mumbai,2023-08-01,7751.0,False,Rent,Mumbai,False
T2334,U074,11/7/2024,Expense,entertainment,7517,CARD,Delhi,2024-11-07,7517.0,False,Entertainment,Delhi,False
T1786,U042,3/4/2021,Expense,Food,4195,BankTransfer,KOL,2021-03-04,4195.0,False,Food,Kolkata,False
T13067,U046,12/8/2022,Income,Bonus,38497,Cash,DELHI,2022-12-08,38497.0,False,Bonus,Delhi,True
T0286,U136,18-09-23,Expense,Foods,2642,Crd,jaipur,2023-09-18,2642.0,False,Food,Jaipur,False
T11058,U127,8/25/2024,Expense,Entertain,6674,Card,Mumbai,2024-08-25,6674.0,False,Entertainment,Mumbai,False
T12868,U005,11/16/2024,Expense,Entrtnmnt,1754,Cash,LUCKNOW,2024-11-16,1754.0,False,Entertainment,Lucknow,False
T5974,U047,7/9/2021,Expense,EDU,4297,CRD,AHM,2021-07-09,4297.0,False,Education,Ahmedabad,False
T3981,U002,9/21/2024,Expense,Foodd,₹2324,Csh,PUNE,2024-09-21,2324.0,False,Food,Pune,False
T13124,U069,2/15/2024,Expense,Foods,$886 ,UPi,Pune,2024-02-15,886.0,False,Food,Pune,False
T13674,U002,10/30/2024,Expense,Utilities,5727,upi,mumbai,2024-10-30,5727.0,False,Utilities,Mumbai,False
T13459,U098,12/5/2024,Expense,Utilties,7572,csh,KOLKATA,2024-12-05,7572.0,False,Utilities,Kolkata,False
T10975,U018,2/17/2023,Expense,Utilities,185,Upi,PUNE,2023-02-17,185.0,False,Utilities,Pune,False
T6030,U051,26-01-2022,Expense,Rentt,5075,,Ahmedabad,2022-01-26,5075.0,False,Rent,Ahmedabad,False
T3901,U016,9/23/2024,Expense,Travel,999999999,BankTransfer,LUC,2024-09-23,999999999.0,False,Travel,Lucknow,True
T3424,U082,5/12/2021,Expense,Utlities,4022,bank transfer,PUNE,2021-05-12,4022.0,False,Utilities,Pune,False
T8297,U138,7/18/2024,Expense,FOOD,6217,CASH,Jaipur,2024-07-18,6217.0,False,Food,Jaipur,False
T7120,U009,7/3/2023,Expense,Rentt,13682,cash,Delhi,2023-07-03,13682.0,False,Rent,Delhi,False
T8555,U055,1/27/2021,Expense,food,₹8793,UPI,,2021-01-27,8793.0,False,Food,Mumbai,False
T10238,U029,5/25/2023,Expense,health,3658,Bank Transfr,BANGALORE,2023-05-25,3658.0,False,Health,Bangalore,False
T5222,U063,31-12-21,Expense,travel,7061,Upi,kolkata,2021-12-31,7061.0,False,Travel,Kolkata,False
T6481,U041,12/6/2023,Expense,,2037,Bank Transfer,Mumbai,2023-12-06,2037.0,False,Uncategorized,Mumbai,False
T13261,U069,14-04-23,Expense,Utilties,3389,CRD,MUMBAI,2023-04-14,3389.0,False,Utilities,Mumbai,False
T12910,U024,7/7/2021,Expense,Health,8777,Bank Transfer,AHM,2021-07-07,8777.0,False,Health,Ahmedabad,False
T10672,U145,7/12/2022,Income,Others,77593,bank transfer,CHENNAI,2022-07-12,77593.0,False,Others,Chennai,True
T4188,U044,5/23/2024,Expense,Travl,₹2673,Cash,DEL,2024-05-23,2673.0,False,Travel,Delhi,False
T3394,U017,16-09-21,Expense,Helth,6896,CASH,HYDERABAD,2021-09-16,6896.0,False,Health,Hyderabad,False
T5683,U030,3/6/2023,Expense,rent,5412,Bank Transfer,PUN,2023-03-06,5412.0,False,Rent,Pune,False
T5050,U007,6/3/2022,Expense,Education,7222,Cash,Mumbai,2022-06-03,7222.0,False,Education,Mumbai,False
T7098,U113,11/6/2022,Expense,Other,999999999,CASH,LUC,2022-11-06,999999999.0,False,Others,Lucknow,True
T11425,U038,5/17/2021,Expense,entertainment,4925,upi,hyderabad,2021-05-17,4925.0,False,Entertainment,Hyderabad,False
T10765,U137,9/24/2023,Expense,Food,1624,cash,KOLKATA,2023-09-24,1624.0,False,Food,Kolkata,False
T11213,U080,17-04-21,Expense,Entertain,4164,card,hyderabad,2021-04-17,4164.0,False,Entertainment,Hyderabad,False
T7610,U079,1/4/2023,Expense,savings,1315,csh,JAI,2023-01-04,1315.0,False,Savings,Jaipur,False
T8099,U093,6/3/2024,Expense,Entertain,9531,Bank Transfr,BAN,2024-06-03,9531.0,False,Entertainment,Bangalore,False
T6298,U053,5/4/2022,Expense,Health,₹-500,upi,MUMBAI,2022-05-04,500.0,True,Health,Mumbai,False
T8139,U066,25-11-22,Expense,Utility,7809,CASH,AHMEDABAD,2022-11-25,7809.0,False,Utilities,Ahmedabad,False
T9717,U052,3/25/2022,Expense,EDU,6963,csh,pune,2022-03-25,6963.0,False,Education,Pune,False
T1260,U024,30-12-2021,Income,Investment,73953,CRD,Jaipur,2021-12-30,73953.0,False,Investment,Jaipur,True
T9912,U036,4/8/2022,Expense,Utlities,6660,UPi,BAN,2022-04-08,6660.0,False,Utilities,Bangalore,False
T7049,U033,12/4/2022,Expense,Food,2784,Csh,JAI,2022-12-04,2784.0,False,Food,Jaipur,False
T12817,U129,7/30/2023,Expense,utilities,7048,,MUMBAI,2023-07-30,7048.0,False,Utilities,Mumbai,False
T6830,U038,6/8/2022,Expense,Entertainment,1124,upi,ahmedabad,2022-06-08,1124.0,False,Entertainment,Ahmedabad,False
T12851,U038,12/6/2022,Expense,,₹1888,UPi,PUN,2022-12-06,1888.0,False,Uncategorized,Pune,False
T0715,U136,3/14/2021,Expense,Travel,₹964,upi,chennai,2021-03-14,964.0,False,Travel,Chennai,False
T11549,U119,6/11/2023,Expense,Rentt,15012,Cash,Lucknow,2023-06-11,15012.0,False,Rent,Lucknow,False
T7111,U040,7/22/2021,Expense,Food,3310,Cash,AHM,2021-07-22,3310.0,False,Food,Ahmedabad,False
T1699,U036,31-01-24,Expense,entertainment,3582,CARD,Kolkata,2024-01-31,3582.0,False,Entertainment,Kolkata,False
T11500,U075,16-06-24,Expense,travel,3156,UPi,BAN,2024-06-16,3156.0,False,Travel,Bangalore,False
T5427,U084,9/2/2024,Expense,Utlities,5245,BankTransfer,pune,2024-09-02,5245.0,False,Utilities,Pune,False
T8391,U064,12/30/2022,Expense,RENT,6250,CRD,Kolkata,2022-12-30,6250.0,False,Rent,Kolkata,False
T6627,U087,1/1/2024,Expense,utilities,2403,cash,,2024-01-01,2403.0,False,Utilities,Kolkata,False
T3308,U124,8/27/2021,Income,Freelance,54485,Bank Transfer,HYDERABAD,2021-08-27,54485.0,False,Freelance,Hyderabad,True
T1626,U145,1/30/2022,Expense,,3956,BankTransfer,kolkata,2022-01-30,3956.0,False,Uncategorized,Kolkata,False
T4449,U137,14-03-23,Expense,Rnt,3320,upi,,2023-03-14,3320.0,False,Rent,Delhi,False
T1515,U027,7/12/2024,Income,Salary,₹66538,cash,Bangalore,2024-07-12,66538.0,False,Salary,Bangalore,True
T12348,U076,5/29/2022,Expense,FOOD,2407,bank transfer,HYD,2022-05-29,2407.0,False,Food,Hyderabad,False
T6797,U131,8/2/2022,Expense,Saving,₹4252,Bank Transfr,AHM,2022-08-02,4252.0,False,Savings,Ahmedabad,False
